customer_id,transaction_count,spending_ratio,join_date,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,repayment_history,inflation_rate,interest_rate,year,month,day,weekday,region_North,region_South,region_West,loan_purpose_Education Loan,loan_purpose_Home Loan,loan_purpose_Personal Loan,income_group,high_income_flag,income_quantile,income_kmeans,join_year,debt_to_income,avg_monthly_transactions,spending_to_income
114,373,0.384,2021-03-01,30.0,1,2,Unemployed,82126.0,29994.0,453.0,1,Poor,7.065904659859106,7.786281062516142,2021,3,1,0,False,False,False,False,False,True,Medium,0,Q2,0,2021,0.36521929717750773,31.083333333333332,31536.384000000002
115,325,0.268,2019-07-19,36.0,0,2,Unemployed,112870.0,16827.0,528.0,0,Average,4.921694692368153,8.281750943631025,2019,7,19,4,False,False,True,False,False,False,High,1,Q3,0,2019,0.14908301585895278,27.083333333333332,30249.160000000003
116,253,0.991,2021-07-12,25.0,1,4,Unemployed,44719.0,89327.0,388.0,0,Average,4.997434350320058,11.533849727078861,2021,7,12,0,False,True,False,False,False,False,Low,0,Q1,2,2021,1.9975178335830408,21.083333333333332,44316.529
117,176,0.17,2021-07-20,63.0,1,3,Unemployed,61340.0,36916.0,700.0,1,Good,6.537307868671284,9.15426851252301,2021,7,20,1,False,True,False,True,False,False,Medium,0,Q1,2,2021,0.6018258884903814,14.666666666666666,10427.800000000001
118,479,0.956,2019-12-28,61.0,1,2,Unemployed,182431.0,90233.0,767.0,0,Good,5.360998218454391,7.238995914507294,2019,12,28,5,False,False,True,False,True,False,High,1,Q4,1,2019,0.49461440215752805,39.916666666666664,174404.036
119,118,0.927,2018-08-16,64.0,0,3,Unemployed,129454.0,20687.0,449.0,1,Good,7.758172880534098,7.844480194486592,2018,8,16,3,False,True,False,False,True,False,High,1,Q3,0,2018,0.15980193736771361,9.833333333333334,120003.85800000001
120,107,0.989,2020-07-04,52.0,0,3,Unemployed,102715.0,80610.0,702.0,1,Average,4.127765087082848,6.276287597463661,2020,7,4,5,False,True,False,False,False,False,High,1,Q2,0,2020,0.7847928734848854,8.916666666666666,101585.135
121,31,0.971,2021-01-01,23.0,1,2,Salaried,114752.0,63404.0,563.0,1,Good,4.885472903368527,10.456597233569305,2021,1,1,4,True,False,False,False,False,True,High,1,Q3,0,2021,0.5525306748466258,2.5833333333333335,111424.192
122,208,0.759,2020-12-28,50.0,0,4,Salaried,47151.0,22913.0,508.0,1,Poor,6.832323245224449,7.745044571214693,2020,12,28,0,True,False,False,True,False,False,Low,0,Q1,2,2020,0.4859493966193718,17.333333333333332,35787.609
123,341,0.642,2022-08-17,69.0,1,3,Salaried,161946.0,65970.0,452.0,0,Good,7.609380067127329,10.134451148125232,2022,8,17,2,True,False,False,False,False,True,High,1,Q4,1,2022,0.4073580082249639,28.416666666666668,103969.33200000001
124,397,0.623,2019-04-09,66.0,0,3,Unemployed,42980.0,87179.0,682.0,1,Average,6.736743437428979,9.40473561734889,2019,4,9,1,False,False,True,False,True,False,Low,0,Q1,2,2019,2.028362028850628,33.083333333333336,26776.54
125,166,0.714,2019-02-22,29.0,1,2,Unemployed,193711.0,58820.0,479.0,0,Poor,5.880710912276041,10.574316194740035,2019,2,22,4,False,False,True,False,False,True,High,1,Q4,1,2019,0.3036482182219905,13.833333333333334,138309.65399999998
126,156,0.368,2019-08-05,52.0,1,4,Self-Employed,37682.0,13808.0,549.0,0,Poor,7.103765146108612,6.598172374278037,2019,8,5,0,True,False,False,False,False,False,Low,0,Q1,2,2019,0.3664349026060188,13.0,13866.976
127,491,0.822,2022-05-03,29.0,0,4,Salaried,119828.0,16076.0,772.0,1,Poor,6.156931351400561,11.584688732246779,2022,5,3,1,False,False,False,False,True,False,High,1,Q3,0,2022,0.13415896117768802,40.916666666666664,98498.616
128,425,0.639,2020-11-13,48.0,1,3,Unemployed,141735.0,93409.0,486.0,1,Average,4.876361417741757,8.636482849962643,2020,11,13,4,True,False,False,False,True,False,High,1,Q3,1,2020,0.6590397572935408,35.416666666666664,90568.66500000001
129,21,0.553,2018-03-29,63.0,0,1,Salaried,30040.0,62610.0,797.0,1,Poor,7.994012644974522,11.269903151887362,2018,3,29,3,True,False,False,False,False,True,Low,0,Q1,2,2018,2.08422103861518,1.75,16612.120000000003
130,489,0.272,2020-03-03,53.0,1,2,Salaried,104925.0,84401.0,507.0,0,Poor,4.10627822634976,11.547943273728592,2020,3,3,1,False,False,False,False,False,True,High,1,Q2,0,2020,0.804393614486538,40.75,28539.600000000002
131,117,0.895,2021-07-28,32.0,1,4,Salaried,159863.0,79089.0,715.0,1,Good,4.407802586421341,6.925610379248572,2021,7,28,2,False,False,False,False,False,True,High,1,Q4,1,2021,0.4947298624447183,9.75,143077.385
132,268,0.323,2021-01-16,57.0,1,1,Unemployed,21775.0,42749.0,709.0,0,Average,6.738017693666725,6.58773899958364,2021,1,16,5,False,False,False,False,False,True,Low,0,Q1,2,2021,1.9632146957520091,22.333333333333332,7033.325
133,472,0.181,2018-03-23,64.0,1,1,Unemployed,61030.0,64594.0,510.0,0,Poor,6.441355411088889,8.833016932112708,2018,3,23,4,False,False,False,False,True,False,Medium,0,Q1,2,2018,1.0583975094215958,39.333333333333336,11046.43
134,61,0.559,2019-11-18,40.0,0,4,Salaried,44619.0,84967.0,546.0,0,Average,6.190364873567633,10.506171681254958,2019,11,18,0,False,False,False,False,False,False,Low,0,Q1,2,2019,1.904278446401757,5.083333333333333,24942.021
135,310,0.548,2021-01-19,44.0,0,3,Salaried,138308.0,64988.0,317.0,1,Poor,7.8153694453739195,8.97169889510176,2021,1,19,1,False,False,False,False,False,False,High,1,Q3,0,2021,0.46987882118171037,25.833333333333332,75792.784
136,371,0.266,2022-01-16,35.0,1,4,Self-Employed,154437.0,23092.0,780.0,0,Average,5.239647368751612,6.449752715686949,2022,1,16,6,False,True,False,False,False,False,High,1,Q4,1,2022,0.14952375402267593,30.916666666666668,41080.242000000006
137,407,0.058,2023-03-25,55.0,0,2,Self-Employed,72260.0,6677.0,566.0,0,Poor,4.604431118908181,11.498865561143353,2023,3,25,5,False,False,True,False,True,False,Medium,0,Q2,2,2023,0.09240243564904511,33.916666666666664,4191.08
138,324,0.105,2022-07-31,43.0,0,3,Salaried,176370.0,62641.0,308.0,0,Good,5.42613636680476,10.145896221977857,2022,7,31,6,False,False,False,True,False,False,High,1,Q4,1,2022,0.3551681124907864,27.0,18518.85
139,24,0.03,2018-03-08,65.0,0,3,Salaried,151456.0,17392.0,499.0,1,Good,4.823557309476087,10.787535101696648,2018,3,8,3,False,False,False,False,False,False,High,1,Q3,1,2018,0.1148320304246778,2.0,4543.679999999999
140,416,0.935,2018-12-04,47.0,0,2,Unemployed,147575.0,67877.0,490.0,1,Poor,5.650858157507418,11.248787364863976,2018,12,4,1,False,False,True,False,False,False,High,1,Q3,1,2018,0.4599491783838726,34.666666666666664,137982.625
141,76,0.749,2019-04-20,28.0,0,4,Self-Employed,150727.0,37376.0,815.0,1,Poor,5.412373486386158,6.92363043823923,2019,4,20,5,False,False,True,False,False,True,High,1,Q3,1,2019,0.24797149813901956,6.333333333333333,112894.523
142,465,0.604,2018-07-26,30.0,0,3,Unemployed,77589.0,31182.0,419.0,1,Average,6.551799908560148,11.23788633478852,2018,7,26,3,False,False,False,False,False,False,Medium,0,Q2,2,2018,0.4018868654061787,38.75,46863.756
143,481,0.178,2020-08-19,24.0,1,2,Self-Employed,70166.0,39010.0,530.0,0,Average,6.547492349184042,7.225342975594988,2020,8,19,2,False,False,True,True,False,False,Medium,0,Q2,2,2020,0.555967277598837,40.083333333333336,12489.547999999999
144,168,0.27,2018-08-16,29.0,0,4,Unemployed,193228.0,9071.0,529.0,1,Poor,7.490513468033068,10.552979167161855,2018,8,16,3,False,True,False,False,False,True,High,1,Q4,1,2018,0.04694454219885317,14.0,52171.560000000005
145,427,0.959,2018-06-12,59.0,1,3,Unemployed,58424.0,48547.0,486.0,1,Poor,6.927925043415581,11.264485185570766,2018,6,12,1,False,True,False,False,True,False,Medium,0,Q1,2,2018,0.8309427632479803,35.583333333333336,56028.615999999995
146,343,0.096,2022-01-28,28.0,1,1,Salaried,165590.0,47998.0,719.0,0,Good,6.474778866436367,9.725948018040949,2022,1,28,4,False,True,False,False,False,True,High,1,Q4,1,2022,0.2898604988223927,28.583333333333332,15896.640000000001
147,294,0.161,2022-11-14,24.0,1,3,Salaried,183733.0,6166.0,457.0,1,Good,6.750111731187505,8.142641763432092,2022,11,14,0,False,False,False,False,False,True,High,1,Q4,1,2022,0.03355956741576092,24.5,29581.013
148,162,0.596,2022-01-04,54.0,1,2,Salaried,115147.0,74652.0,302.0,1,Poor,7.663925963454967,9.633208133681098,2022,1,4,1,False,False,False,True,False,False,High,1,Q3,0,2022,0.6483191051438596,13.5,68627.612
149,138,0.074,2019-01-26,64.0,1,1,Salaried,84831.0,48939.0,572.0,0,Good,7.651533351385016,7.798678444379832,2019,1,26,5,False,True,False,False,False,False,Medium,0,Q2,0,2019,0.5768999540262404,11.5,6277.494
150,292,0.943,2023-01-15,27.0,0,3,Self-Employed,70760.0,91212.0,860.0,0,Average,7.4453399437340675,9.247392721841102,2023,1,15,6,False,False,False,False,False,True,Medium,0,Q2,2,2023,1.2890333521763708,24.333333333333332,66726.68
151,174,0.917,2018-07-15,25.0,0,3,Self-Employed,150813.0,63950.0,638.0,0,Good,7.365438199794472,8.333143802276958,2018,7,15,6,False,False,False,False,False,True,High,1,Q3,1,2018,0.4240350632902999,14.5,138295.521
152,353,0.559,2021-06-13,31.0,0,2,Salaried,61704.0,9933.0,557.0,0,Good,5.312879332562957,6.719437315110104,2021,6,13,6,False,False,True,False,True,False,Medium,0,Q1,2,2021,0.16097821859198755,29.416666666666668,34492.536
153,449,0.706,2020-01-16,43.0,0,4,Self-Employed,108811.0,51731.0,341.0,1,Good,6.4926250762064175,7.29844350925142,2020,1,16,3,False,True,False,True,False,False,High,1,Q2,0,2020,0.47542068357059486,37.416666666666664,76820.56599999999
154,268,0.916,2022-04-22,27.0,0,3,Salaried,69754.0,98551.0,523.0,1,Average,4.829235829403247,11.202128887363747,2022,4,22,4,False,False,True,False,False,False,Medium,0,Q2,2,2022,1.4128365398400091,22.333333333333332,63894.664000000004
155,382,0.825,2018-11-18,42.0,0,3,Unemployed,34768.0,19733.0,609.0,1,Good,7.811114247347938,11.858375750631282,2018,11,18,6,False,False,False,True,False,False,Low,0,Q1,2,2018,0.5675621260929591,31.833333333333332,28683.6
156,81,0.087,2019-10-31,34.0,0,4,Self-Employed,153981.0,92343.0,582.0,0,Poor,5.00216434365986,8.194682840605587,2019,10,31,3,True,False,False,True,False,False,High,1,Q3,1,2019,0.5997038595670895,6.75,13396.347
157,463,0.341,2019-10-22,59.0,0,3,Unemployed,115087.0,13482.0,533.0,1,Average,4.090235196915396,11.087265347549938,2019,10,22,1,False,True,False,False,False,True,High,1,Q3,0,2019,0.117146158992762,38.583333333333336,39244.667
158,438,0.104,2022-05-06,53.0,0,2,Salaried,30559.0,17901.0,828.0,0,Good,4.922114183480794,9.147217379210264,2022,5,6,4,False,False,False,False,False,True,Low,0,Q1,2,2022,0.5857848751595275,36.5,3178.136
159,367,0.016,2018-03-25,30.0,0,1,Unemployed,195267.0,80918.0,348.0,0,Average,6.4293242524435925,7.517840994116215,2018,3,25,6,False,True,False,False,True,False,High,1,Q4,1,2018,0.41439669785473227,30.583333333333332,3124.272
160,321,0.459,2020-03-16,64.0,1,3,Self-Employed,78615.0,93219.0,350.0,0,Good,6.864928075794834,11.992273376898694,2020,3,16,0,True,False,False,True,False,False,Medium,0,Q2,2,2020,1.1857660751764931,26.75,36084.285
161,477,0.107,2018-01-28,43.0,0,2,Salaried,138240.0,57037.0,349.0,0,Poor,7.148712870797579,8.219396119914428,2018,1,28,6,True,False,False,False,False,True,High,1,Q3,0,2018,0.41259403935185185,39.75,14791.68
162,182,0.428,2020-07-25,24.0,1,2,Self-Employed,20533.0,62205.0,300.0,1,Poor,6.5552272574438,8.1267763347432,2020,7,25,5,False,False,False,True,False,False,Low,0,Q1,2,2020,3.029513466127697,15.166666666666666,8788.124
163,277,0.115,2018-11-01,53.0,1,1,Salaried,137856.0,59033.0,398.0,0,Good,4.445238020434557,6.362451027326976,2018,11,1,3,False,False,True,False,False,True,High,1,Q3,0,2018,0.4282222028783658,23.083333333333332,15853.44
164,418,0.778,2018-06-05,22.0,0,2,Salaried,96707.0,9534.0,558.0,1,Good,5.587204582889466,6.925104216293478,2018,6,5,1,False,False,False,True,False,False,Medium,0,Q2,0,2018,0.09858645185974128,34.833333333333336,75238.046
165,78,0.161,2018-08-28,67.0,0,2,Unemployed,140222.0,23457.0,660.0,1,Poor,7.148005276792553,6.000671323439229,2018,8,28,1,False,False,True,False,False,False,High,1,Q3,0,2018,0.16728473420718576,6.5,22575.742000000002
166,445,0.606,2022-04-23,50.0,0,3,Salaried,138932.0,34011.0,403.0,0,Poor,5.181852526359165,10.507264839339227,2022,4,23,5,True,False,False,False,True,False,High,1,Q3,0,2022,0.24480321308265915,37.083333333333336,84192.792
167,214,0.343,2020-05-26,57.0,1,2,Salaried,21111.0,9291.0,533.0,1,Poor,4.0926677711413,9.977409460798462,2020,5,26,1,False,False,False,True,False,False,Low,0,Q1,2,2020,0.4401023163279807,17.833333333333332,7241.073
168,347,0.151,2022-04-23,54.0,1,1,Self-Employed,126908.0,39557.0,546.0,0,Poor,7.5474177614645,11.327969039919012,2022,4,23,5,False,True,False,False,False,False,High,1,Q3,0,2022,0.3116982380937372,28.916666666666668,19163.108
169,256,0.406,2020-10-12,38.0,1,3,Unemployed,80041.0,82705.0,373.0,1,Good,6.668222026847575,11.669635109039742,2020,10,12,0,True,False,False,False,False,False,Medium,0,Q2,2,2020,1.033282942491973,21.333333333333332,32496.646
170,238,0.58,2021-04-28,33.0,1,2,Unemployed,96031.0,43900.0,309.0,1,Average,7.402320433736797,10.96564950604131,2021,4,28,2,False,False,True,True,False,False,Medium,0,Q2,0,2021,0.4571440472347471,19.833333333333332,55697.979999999996
171,379,0.436,2020-10-31,62.0,1,3,Self-Employed,32774.0,67818.0,402.0,0,Average,5.123049995734976,8.706887225174375,2020,10,31,5,False,False,True,False,True,False,Low,0,Q1,2,2020,2.069262220052481,31.583333333333332,14289.464
172,16,0.328,2021-01-19,21.0,0,4,Self-Employed,170287.0,78392.0,726.0,1,Poor,5.125802376854734,10.501919300008144,2021,1,19,1,True,False,False,False,True,False,High,1,Q4,1,2021,0.46035222888417787,1.3333333333333333,55854.136000000006
173,497,0.408,2022-01-23,58.0,0,2,Unemployed,26363.0,99082.0,414.0,1,Poor,7.849320484670642,11.528184903319067,2022,1,23,6,True,False,False,False,False,True,Low,0,Q1,2,2022,3.758373477980503,41.416666666666664,10756.104
174,132,0.145,2020-05-12,41.0,0,3,Unemployed,132336.0,92617.0,801.0,0,Poor,7.949094984744826,8.840415546652443,2020,5,12,1,False,False,False,False,False,False,High,1,Q3,0,2020,0.6998624712852134,11.0,19188.719999999998
175,390,0.484,2022-01-16,44.0,1,4,Unemployed,73013.0,89895.0,557.0,0,Average,6.173348876917132,11.201336750065218,2022,1,16,6,False,True,False,False,True,False,Medium,0,Q2,2,2022,1.2312190979688549,32.5,35338.292
176,425,0.378,2019-02-17,41.0,0,1,Self-Employed,43986.0,55560.0,817.0,0,Average,4.553974293993209,9.652283097658767,2019,2,17,6,False,True,False,True,False,False,Low,0,Q1,2,2019,1.2631291774655573,35.416666666666664,16626.708
177,311,0.392,2021-01-18,39.0,1,3,Unemployed,143276.0,58283.0,670.0,1,Poor,6.1544900759078605,8.27015177363501,2021,1,18,0,False,True,False,False,True,False,High,1,Q3,1,2021,0.40678829671403444,25.916666666666668,56164.192
178,112,0.817,2020-03-07,32.0,0,2,Unemployed,135808.0,32704.0,801.0,1,Good,7.75932379879013,9.68543704021068,2020,3,7,5,False,False,True,False,True,False,High,1,Q3,0,2020,0.2408105560791706,9.333333333333334,110955.136
179,338,0.027,2019-05-17,57.0,0,1,Unemployed,29362.0,39265.0,698.0,1,Poor,4.837019285813115,7.640124537048178,2019,5,17,4,False,True,False,False,True,False,Low,0,Q1,2,2019,1.3372726653497717,28.166666666666668,792.774
180,55,0.25,2021-08-15,34.0,1,1,Self-Employed,163283.0,39627.0,733.0,0,Average,4.301510989195323,8.33439488472422,2021,8,15,6,False,True,False,False,False,False,High,1,Q4,1,2021,0.24268907357165168,4.583333333333333,40820.75
181,268,0.409,2020-02-12,22.0,0,1,Unemployed,126951.0,46385.0,321.0,1,Poor,6.12657079639542,8.042517770033166,2020,2,12,2,False,True,False,False,False,True,High,1,Q3,0,2020,0.3653771927751652,22.333333333333332,51922.958999999995
182,37,0.872,2021-07-16,40.0,1,3,Self-Employed,176952.0,66516.0,551.0,0,Average,7.356013177931648,10.917477712988847,2021,7,16,4,False,True,False,False,True,False,High,1,Q4,1,2021,0.3758985487589855,3.0833333333333335,154302.144
183,283,0.666,2020-02-17,51.0,1,4,Unemployed,84308.0,66581.0,469.0,1,Good,6.6877708174304225,7.258347072162448,2020,2,17,0,True,False,False,False,True,False,Medium,0,Q2,0,2020,0.7897352564406699,23.583333333333332,56149.128000000004
184,166,0.398,2019-06-18,25.0,1,4,Self-Employed,155147.0,38611.0,638.0,0,Good,6.925360773189344,9.460223055832055,2019,6,18,1,False,True,False,False,False,True,High,1,Q4,1,2019,0.24886720336197285,13.833333333333334,61748.506
185,381,0.451,2023-05-28,52.0,0,1,Self-Employed,103587.0,10869.0,728.0,0,Poor,6.604892171232456,7.39641236282313,2023,5,28,6,False,True,False,False,False,True,High,1,Q2,0,2023,0.10492629383996062,31.75,46717.737
186,223,0.267,2020-05-09,28.0,0,4,Salaried,146278.0,76846.0,572.0,0,Good,6.6721851356109445,11.433909441933821,2020,5,9,5,True,False,False,False,False,False,High,1,Q3,1,2020,0.5253421567152955,18.583333333333332,39056.226
187,426,0.595,2019-10-19,21.0,0,4,Self-Employed,153429.0,15187.0,396.0,0,Average,4.174321175664993,9.176481762692385,2019,10,19,5,False,False,False,False,False,False,High,1,Q3,1,2019,0.09898389483083381,35.5,91290.25499999999
188,340,0.694,2019-08-09,53.0,1,3,Self-Employed,153990.0,13432.0,583.0,0,Average,7.551485652712782,6.331693945280976,2019,8,9,4,False,True,False,False,False,True,High,1,Q3,1,2019,0.08722644327553737,28.333333333333332,106869.06
189,450,0.213,2022-04-13,53.0,0,4,Self-Employed,181854.0,79934.0,887.0,0,Poor,6.755431915480267,7.047656946335076,2022,4,13,2,False,False,True,False,True,False,High,1,Q4,1,2022,0.43955040856951183,37.5,38734.902
190,405,0.172,2022-06-03,26.0,1,4,Salaried,101313.0,19443.0,766.0,0,Poor,7.703643281744855,9.588306643365653,2022,6,3,4,True,False,False,False,True,False,High,1,Q2,0,2022,0.19191021882680406,33.75,17425.836
191,143,0.409,2023-03-17,65.0,1,4,Unemployed,192691.0,53536.0,702.0,1,Average,5.554091814790642,9.184282913246207,2023,3,17,4,False,False,True,False,False,True,High,1,Q4,1,2023,0.27783342242242764,11.916666666666666,78810.61899999999
192,228,0.278,2023-01-30,67.0,0,1,Unemployed,97169.0,49419.0,492.0,0,Poor,4.963539171277232,11.691239401891195,2023,1,30,0,False,True,False,False,False,False,Medium,0,Q2,0,2023,0.5085881299591434,19.0,27012.982000000004
193,176,0.25,2018-09-08,42.0,0,2,Self-Employed,31824.0,13202.0,652.0,0,Average,7.323345805800417,8.023568052189965,2018,9,8,5,False,False,False,True,False,False,Low,0,Q1,2,2018,0.4148441427853193,14.666666666666666,7956.0
194,15,0.002,2019-06-04,60.0,0,2,Self-Employed,24164.0,9528.0,872.0,1,Good,6.842428558305184,10.254070634115362,2019,6,4,1,True,False,False,True,False,False,Low,0,Q1,2,2019,0.39430557854659826,1.25,48.328
195,304,0.229,2021-11-04,64.0,1,4,Salaried,74197.0,46752.0,657.0,1,Good,5.494308480283734,11.430802729474012,2021,11,4,3,False,False,False,True,False,False,Medium,0,Q2,2,2021,0.6301063385312075,25.333333333333332,16991.113
196,370,0.301,2022-05-26,63.0,1,1,Salaried,180582.0,30789.0,661.0,1,Poor,7.0242942405413675,6.984914307722768,2022,5,26,3,False,True,False,False,True,False,High,1,Q4,1,2022,0.1704987208027378,30.833333333333332,54355.182
197,495,0.029,2022-06-06,38.0,0,2,Salaried,46333.0,52780.0,527.0,0,Good,5.815071098827733,11.343411557768277,2022,6,6,0,False,True,False,False,True,False,Low,0,Q1,2,2022,1.139144885934431,41.25,1343.6570000000002
198,79,0.456,2019-12-28,62.0,0,3,Self-Employed,97635.0,51478.0,891.0,1,Good,6.251838558877985,8.396500303127278,2019,12,28,5,False,False,False,False,True,False,Medium,0,Q2,0,2019,0.5272494494802069,6.583333333333333,44521.560000000005
199,451,0.875,2020-05-26,62.0,0,4,Salaried,54985.0,76154.0,765.0,1,Poor,6.4451821203785,11.668397470269277,2020,5,26,1,True,False,False,False,True,False,Medium,0,Q1,2,2020,1.3849959079749024,37.583333333333336,48111.875
200,165,0.997,2020-04-28,60.0,0,2,Self-Employed,156616.0,40519.0,716.0,1,Average,6.17835927172047,11.954861555416153,2020,4,28,1,False,False,True,True,False,False,High,1,Q4,1,2020,0.25871558461459876,13.75,156146.152
201,445,0.382,2018-06-08,60.0,1,1,Self-Employed,93309.0,63481.0,390.0,1,Poor,7.849573819734801,11.009283969234517,2018,6,8,4,False,False,False,False,True,False,Medium,0,Q2,0,2018,0.6803309434245357,37.083333333333336,35644.038
202,417,0.808,2019-04-23,34.0,1,3,Salaried,170645.0,47529.0,548.0,0,Good,7.703039521011272,10.956040874950698,2019,4,23,1,True,False,False,False,False,True,High,1,Q4,1,2019,0.2785255940695596,34.75,137881.16
